Gmt time,Open,High,Low,Close,Volume
23.06.2020 16:00:00.000,1.35098,1.35213,1.35083,1.35188,6747450.1953
23.06.2020 17:00:00.000,1.35189,1.35340,1.35104,1.35272,6382000
23.06.2020 18:00:00.000,1.35270,1.35443,1.35270,1.35385,6509939.9414
23.06.2020 19:00:00.000,1.35384,1.35544,1.35359,1.35519,7080419.9219
23.06.2020 20:00:00.000,1.35517,1.35588,1.35451,1.35483,3709820.0684
23.06.2020 21:00:00.000,1.35472,1.35526,1.35449,1.35476,862270.0195
23.06.2020 22:00:00.000,1.35476,1.35534,1.35410,1.35503,2237040.0391
23.06.2020 23:00:00.000,1.35503,1.35517,1.35403,1.35408,5615859.8633
24.06.2020 00:00:00.000,1.35408,1.35437,1.35282,1.35402,6139979.9805
24.06.2020 01:00:00.000,1.35400,1.35453,1.35271,1.35452,6850330.0781
24.06.2020 02:00:00.000,1.35452,1.35589,1.35405,1.35544,7691790.0391
24.06.2020 03:00:00.000,1.35548,1.35556,1.35457,1.35518,5315240.2344
24.06.2020 04:00:00.000,1.35518,1.35540,1.35442,1.35511,4685839.8438
24.06.2020 05:00:00.000,1.35511,1.35569,1.35428,1.35534,3817610.1074
24.06.2020 06:00:00.000,1.35535,1.35583,1.35459,1.35481,3819280.0293
24.06.2020 07:00:00.000,1.35481,1.35784,1.35451,1.35626,8763459.9609
24.06.2020 08:00:00.000,1.35625,1.35794,1.35573,1.35602,7029259.7656
24.06.2020 09:00:00.000,1.35604,1.35830,1.35575,1.35651,6829609.8633
24.06.2020 10:00:00.000,1.35649,1.35751,1.35610,1.35648,4856109.8633
24.06.2020 11:00:00.000,1.35649,1.35889,1.35597,1.35880,4592729.9805
24.06.2020 12:00:00.000,1.35880,1.35963,1.35605,1.35628,8220679.6875
24.06.2020 13:00:00.000,1.35627,1.35834,1.35573,1.35814,11199639.6484
